Price,Close,High,Low,Open,Volume,return,lag_close_1,lag_return_1,lag_close_2,lag_return_2,lag_close_3,lag_return_3,lag_close_4,lag_return_4,lag_close_5,lag_return_5,sma_10,ema_10,rsi_14,bb_hband,bb_lband,vol_change,target_close_next
2010-07-27,1.3700000047683716,1.4119999408721924,1.3506669998168943,1.3940000534057615,9295500.0,-0.019093312001988383,1.3966670036315918,-0.015969457329390924,1.4193329811096191,0.01380928948622584,1.399999976158142,0.03857561176118107,1.3480000495910645,-0.0039406020481688175,1.3533329963684082,-0.07348287920236107,1.3772667050361633,1.3672352594557997,47.75342989778248,1.6232088436330943,1.0263245592866752,-0.32801995228800696,1.3813329935073853
2010-07-28,1.3813329935073853,1.3933329582214355,1.3673330545425415,1.3700000047683716,7008000.0,0.008272254525232503,1.3700000047683716,-0.019093312001988383,1.3966670036315918,-0.015969457329390924,1.4193329811096191,0.01380928948622584,1.399999976158142,0.03857561176118107,1.3480000495910645,-0.0039406020481688175,1.38313330411911,1.369798483828815,48.821691963690995,1.5878913034532822,1.0405087004567826,-0.24608681620138773,1.3566670417785645
2010-07-29,1.3566670417785645,1.3919999599456787,1.3333330154418943,1.3846670389175415,9240000.0,-0.017856629679271374,1.3813329935073853,0.008272254525232503,1.3700000047683716,-0.019093312001988383,1.3966670036315918,-0.015969457329390924,1.4193329811096191,0.01380928948622584,1.399999976158142,0.03857561176118107,1.3862000107765198,1.3674109489105875,46.58893767159744,1.5468600030749962,1.0583400015026407,0.31849315068493156,1.329332947731018
2010-07-30,1.329332947731018,1.3626669645309448,1.303333044052124,1.3466670513153076,6403500.0,-0.020147975299607768,1.3566670417785645,-0.017856629679271374,1.3813329935073853,0.008272254525232503,1.3700000047683716,-0.019093312001988383,1.3966670036315918,-0.015969457329390924,1.4193329811096191,0.01380928948622584,1.3815333008766175,1.3604876759688473,44.17779119059057,1.529135883107345,1.0625974175785375,-0.3069805194805195,1.3946670293807983
2010-08-02,1.3946670293807983,1.3980000019073486,1.3553329706192017,1.3666670322418213,10771500.0,0.049148019509556384,1.329332947731018,-0.020147975299607768,1.3566670417785645,-0.017856629679271374,1.3813329935073853,0.008272254525232503,1.3700000047683716,-0.019093312001988383,1.3966670036315918,-0.015969457329390924,1.3749333024024963,1.3667021038619291,50.740065862540085,1.5386337609480452,1.06456624553694,0.6821269618177559,1.463333010673523
2010-08-03,1.463333010673523,1.463333010673523,1.3880000114440918,1.399999976158142,18457500.0,0.049234677414874195,1.3946670293807983,0.049148019509556384,1.329332947731018,-0.020147975299607768,1.3566670417785645,-0.017856629679271374,1.3813329935073853,0.008272254525232503,1.3700000047683716,-0.019093312001988383,1.3859333038330077,1.3842713596458553,56.52470707709388,1.543643295130054,1.0984900123269163,0.7135496448962539,1.4173330068588257
2010-08-04,1.4173330068588257,1.4786670207977295,1.3899999856948853,1.463333010673523,13695000.0,-0.03143508926483185,1.463333010673523,0.049234677414874195,1.3946670293807983,0.049148019509556384,1.329332947731018,-0.020147975299607768,1.3566670417785645,-0.017856629679271374,1.3813329935073853,0.008272254525232503,1.392866599559784,1.3902825682300317,52.10997468486941,1.528297301678067,1.1502360020595732,-0.25802519301097115,1.363332986831665
2010-08-05,1.363332986831665,1.4366669654846191,1.3366669416427612,1.4359999895095823,11943000.0,-0.03809974068609223,1.4173330068588257,-0.03143508926483185,1.463333010673523,0.049234677414874195,1.3946670293807983,0.049148019509556384,1.329332947731018,-0.020147975299607768,1.3566670417785645,-0.017856629679271374,1.3891999006271363,1.3853826443394195,47.42709182480482,1.5204273722853248,1.1780392267022546,-0.12792990142387728,1.305999994277954
2010-08-06,1.305999994277954,1.343999981880188,1.301332950592041,1.340000033378601,11128500.0,-0.042053550458681865,1.363332986831665,-0.03809974068609223,1.4173330068588257,-0.03143508926483185,1.463333010673523,0.049234677414874195,1.3946670293807983,0.049148019509556384,1.329332947731018,-0.020147975299607768,1.3778666019439698,1.3709494352373348,43.007962846482194,1.505885982004794,1.2071806197484407,-0.06819894498869628,1.3066669702529907
2010-08-09,1.3066669702529907,1.3320000171661377,1.296666979789734,1.3266669511795044,12190500.0,0.0005107013613774303,1.305999994277954,-0.042053550458681865,1.363332986831665,-0.03809974068609223,1.4173330068588257,-0.03143508926483185,1.463333010673523,0.049234677414874195,1.3946670293807983,0.049148019509556384,1.3688665986061097,1.3592617143310903,43.074414830052525,1.4783748921462232,1.2516917053154772,0.09543065103113624,1.2686669826507568
